renda,divida,score,tempo_emprego,idade,classe
0.60334,0.597385,0.595,0.56041666666667,0.51,bom
0.22986,0.48662,0.967,0.12083333333333,0.33,bom
0.05136,0.086655,0.263,0.1625,0.41,ruim
0.36312,0.19087,0.547,0.1625,0.67,bom
0.75144,1,0.55,0.4375,0.39,ruim
0.36176,0.787445,0.36,0.072916666666667,0.37,ruim
0.16446,0.04897,0.494,0.058333333333333,0.51,bom
0.39744,0.00778,0.476,0.041666666666667,0.2,bom
0.87536,1,0.712,0.76458333333333,0.55,ruim
0.80594,0.82995,0.203,0.19375,0.62,ruim
0.86872,0.61582,0.214,0.075,0.61,ruim
0.2723,0.313005,0.713,0.52916666666667,0.58,bom
0.67846,1,0.62,0.70416666666667,0.48,ruim
0.90106,0.603725,0.135,0.98541666666667,0.69,bom
0.5182,0.668375,0.529,0,0.18,ruim
0.27488,0.068655,0.788,0.37083333333333,0.46,bom
0.16898,0.224475,0.841,0.25208333333333,0.34,bom
0.07336,0.02743,0.861,0.2375,0.62,bom
0.25796,0.047715,0.552,0.64583333333333,0.47,bom
0.80668,0.829145,0.844,0.10625,0.39,bom
0.87942,0.38706,0.227,0.052083333333333,0.42,ruim
0.18308,0.169445,0.747,0.24583333333333,0.46,bom
0.63482,1,0.404,0.40833333333333,0.39,ruim
0.88148,0.18953,0.601,0.19583333333333,0.29,bom
0.52714,0.839895,0.459,0.072916666666667,0.26,ruim
0.7871,0.32476,0.468,0.56041666666667,0.42,bom
0.90638,1,0.963,0.54583333333333,0.56,ruim
0.2218,0.09506,0.953,0.25833333333333,0.45,bom
0.77416,0.19077,0.674,0.025,0.2,bom
0.13014,0.139815,0.312,0.0375,0.21,ruim
0.84412,1,0.981,0.085416666666667,0.46,bom
0.47954,1,0.891,0.010416666666667,0.68,ruim
0.7778,1,0.714,0,0.58,ruim
0.06698,0.140695,0.834,0.22916666666667,0.29,bom
0.0806,0.034325,0.151,0.014583333333333,0.32,ruim
0.27176,0.312955,0.754,0.54791666666667,0.57,bom
0.26668,0.163245,0.548,0.05625,0.42,bom
0.08834,0.02491,0.879,0.80625,0.7,bom
0.66736,1,0.484,0.425,0.41,ruim
0.76158,1,0.367,0.93541666666667,0.65,ruim
0.75776,0.897515,0.769,0.16041666666667,0.56,bom
0.62838,0.00664,0.708,0.5875,0.45,bom
0.05156,0.077765,0.32,0.19583333333333,0.26,bom
0.1525,0.272485,0.551,0.51458333333333,0.52,bom
0.40104,0.20358,0.979,0.22083333333333,0.36,bom
0.60652,1,0.897,0,0.19,ruim
0.24794,0.6111,0.979,0.33333333333333,0.52,bom
0.55444,1,0.478,0.2375,0.58,ruim
0.05222,0.08799,0.153,0.62916666666667,0.6,bom
0.1128,0.0599,0.9,0.13541666666667,0.26,bom
0.85998,0.209145,0.442,0.46041666666667,0.6,bom
0.58404,0.57252,0.67,0.85625,0.61,bom
0.30442,0.59792,0.856,0.36875,0.36,bom
0.80698,1,0.172,0.075,0.31,ruim
0.77188,1,0.444,0.066666666666667,0.22,ruim
0.63554,1,0.139,0.24375,0.54,ruim
0.48302,0.95412,0.924,0.01875,0.64,ruim
0.78036,0.862995,0.578,0.22708333333333,0.46,ruim
0.9298,1,0.211,0.39375,0.45,ruim
0.11178,0.122085,0.38,0.047916666666667,0.61,ruim
0.47318,0.659025,0.82,0.16666666666667,0.27,bom
0.75358,0.23802,0.147,0.13125,0.39,ruim
0.49972,0.54015,0.931,0.78333333333333,0.57,bom
0.74198,1,0.804,0.85416666666667,0.57,bom
0.11328,0.20988,0.89,0.14583333333333,0.37,bom
0.93734,1,0.752,0.14791666666667,0.4,ruim
0.97522,1,0.131,0.11458333333333,0.23,ruim
0.62858,0.04098,0.801,0.1,0.22,bom
0.42454,0.673205,0.507,0.28541666666667,0.37,ruim
0.64922,1,0.597,0.17291666666667,0.25,ruim
0.7648,0.23741,0.57,0.81458333333333,0.54,bom
0.76158,1,0.959,0.17916666666667,0.29,bom
0.86876,1,0.392,0.33958333333333,0.4,ruim
0.47726,0.130755,0.52,0.054166666666667,0.56,bom
0.15646,0.02328,0.266,0.10208333333333,0.3,ruim
0.69188,0.40029,0.495,0.13958333333333,0.47,bom
0.5977,0.136425,0.803,0.15833333333333,0.3,bom
0.43908,0.605495,0.835,0.2625,0.37,bom
0.73884,0.501015,0.97,0.63125,0.53,bom
0.83304,0.91815,0.39,0.18125,0.38,ruim
0.42602,0.28302,0.842,0.1,0.41,bom
0.1585,0.025325,0.845,0.44791666666667,0.48,bom
0.89114,0.74093,0.667,0.025,0.26,bom
0.88032,0.268925,0.163,0.61666666666667,0.47,bom
0.54962,0.031405,0.117,0.27083333333333,0.5,bom
0.88166,1,0.917,0.21875,0.31,ruim
0.71242,0.420845,0.422,0.70208333333333,0.56,bom
0.43282,0.542095,0.268,0.20416666666667,0.4,ruim
0.11026,0.20073,0.126,0,0.18,ruim
0.7309,1,0.561,0.84791666666667,0.63,bom
0.05744,0.06422,0.214,0.11041666666667,0.45,ruim
0.11344,0.22256,0.766,0.65416666666667,0.61,bom
0.03308,0.01286,0.563,0.14375,0.47,bom
0.88732,1,0.703,0,0.18,ruim
0.26306,0.17058,0.526,0.12291666666667,0.64,bom
0.4766,1,0.666,0.11875,0.23,ruim
0.52878,0.975555,0.216,0.60625,0.5,ruim
0.97352,0.775275,0.823,0.2875,0.36,bom
0.96296,1,0.685,0.091666666666667,0.27,ruim
0.38532,0.137235,0.501,0.060416666666667,0.38,bom
0.46424,0.69613,0.807,0.4625,0.52,bom
0.89302,1,0.205,0,0.18,ruim
0.64398,1,0.293,0.13333333333333,0.27,ruim
0.60834,0.952605,0.834,0.37083333333333,0.44,bom
0.83108,0.26483,0.388,0.63125,0.65,bom
0.68398,0.49718,0.511,0.0041666666666667,0.19,bom
0.80296,1,0.747,0.48541666666667,0.42,ruim
0.2463,0.48581,0.526,0.28125,0.4,bom
0.41232,0.976205,0.791,0.4625,0.37,bom
0.16242,0.35552,0.757,0.0083333333333333,0.19,bom
0.67554,1,0.748,0.0375,0.32,ruim
0.2443,0.259675,0.762,0.44375,0.54,bom
0.9032,1,0.398,0.89375,0.67,ruim
0.67054,0.220195,0.951,0.52083333333333,0.49,bom
0.03492,0.077395,0.741,0.0020833333333333,0.19,bom
0.03518,0.06016,0.57,0.06875,0.22,bom
0.99832,0.37415,0.131,0.22083333333333,0.28,ruim
0.6287,1,0.168,0.1375,0.27,ruim
0.68586,1,0.245,0.2375,0.41,ruim
0.36486,0.507625,0.482,0.010416666666667,0.22,ruim
0.31854,0.690345,0.155,0.16458333333333,0.45,ruim
0.77488,1,0.347,0.42708333333333,0.53,ruim
0.61936,0.05373,0.326,0.28333333333333,0.33,bom
0.52854,0.71075,0.296,0.4625,0.41,ruim
0.23218,0.307,0.182,0.54375,0.54,bom
0.87408,0.353325,0.881,0.22916666666667,0.39,bom
0.91558,0.21779,0.864,0.0875,0.66,bom
0.60642,1,0.474,0.0625,0.36,ruim
0.6006,0.03194,0.418,0.2125,0.49,bom
0.29608,0.03111,0.335,0.70208333333333,0.67,bom
0.9767,1,0.563,0.035416666666667,0.33,ruim
0.43062,0.624185,0.502,0.070833333333333,0.24,ruim
0.67816,0.780845,0.818,0.058333333333333,0.22,bom
0.35988,0.093685,0.653,0.095833333333333,0.42,bom
0.20498,0.299305,0.241,0.29791666666667,0.33,ruim
0.58414,0.30154,0.316,0.45625,0.37,bom
0.8769,0.63466,0.219,0.29791666666667,0.48,ruim
0.60146,0.134605,0.424,0.57291666666667,0.67,bom
0.12992,0.16423,0.167,0.72916666666667,0.55,bom
0.4882,1,0.297,0.70416666666667,0.51,ruim
0.51174,0.97439,0.581,0,0.69,ruim
0.727,1,0.723,0.016666666666667,0.2,ruim
0.4134,0.818875,0.298,0.039583333333333,0.29,ruim
0.47644,0.684715,0.792,0.12083333333333,0.55,bom
0.63568,0.61958,0.584,0.20208333333333,0.45,bom
0.65204,1,0.757,0.89375,0.68,bom
0.47554,1,0.328,0.74791666666667,0.65,ruim
0.63396,1,0.182,0.68541666666667,0.61,ruim
0.90778,1,0.165,0.24375,0.57,ruim
0.58906,1,0.636,0.020833333333333,0.48,ruim
0.26542,0.01157,0.944,0.12291666666667,0.23,bom
0.1243,0.03982,0.281,0.69166666666667,0.49,bom
0.98584,0.21328,0.427,0.0125,0.23,bom
0.94854,0.37272,0.509,0.22916666666667,0.54,bom
0.95364,0.321275,0.212,0.1375,0.65,bom
0.83374,0.64579,0.17,0.29791666666667,0.35,ruim
0.72368,0.11462,0.5,0.0020833333333333,0.23,bom
0.94622,1,0.498,0.58958333333333,0.48,ruim
0.57396,0.19235,0.2,0,0.22,ruim
0.5979,0.737275,0.753,0.11666666666667,0.45,bom
0.80288,0.24019,0.559,0.010416666666667,0.21,bom
0.10102,0.10971,0.854,0.020833333333333,0.22,bom
0.54004,0.136895,0.502,0.54583333333333,0.44,bom
0.1765,0.27311,0.377,0.43958333333333,0.37,bom
0.3612,0.03237,0.239,0.2,0.38,bom
0.13688,0.111025,0.523,0.175,0.41,bom
0.44376,1,0.504,0.083333333333333,0.26,ruim
0.64804,0.89379,0.898,0.2625,0.7,bom
0.53194,0.34385,0.394,0.87708333333333,0.56,bom
0.27304,0.504875,0.633,0.25625,0.47,bom
0.4059,0.407395,0.557,0.48125,0.43,bom
0.26078,0.07442,0.788,0.8875,0.61,bom
0.10216,0.12666,0.151,0.45625,0.57,bom
0.0838,0.10211,0.599,0.029166666666667,0.26,bom
0.10976,0.00509,0.429,0.041666666666667,0.62,bom
0.88076,0.829955,0.875,0.08125,0.27,bom
0.24176,0.445595,0.612,0.58333333333333,0.5,bom
0.18728,0.02714,0.415,0.23125,0.52,bom
0.8015,0.27882,0.782,0.060416666666667,0.22,bom
0.65086,0.29721,0.105,0,0.18,ruim
0.45472,0.0063,0.431,0.27916666666667,0.31,bom
0.32788,0.799595,0.722,0.18333333333333,0.5,ruim
0.23512,0.046565,0.117,0.74791666666667,0.69,bom
0.08888,0.008315,0.238,0.62291666666667,0.49,bom
0.94786,1,0.794,0.029166666666667,0.45,ruim
0.75856,0.99833,0.26,0.56041666666667,0.55,ruim
0.61614,0.78736,0.96,0.94166666666667,0.63,bom
0.63998,1,0.845,0.75,0.69,bom
0.55726,1,0.251,0.17291666666667,0.56,ruim
0.82728,0.10919,0.626,0.3,0.54,bom
0.8058,1,0.153,0.84791666666667,0.62,ruim
0.4735,0.612745,0.746,0.61666666666667,0.52,bom
0.33528,0.301705,0.475,0.42916666666667,0.63,bom
0.66382,0.651035,0.503,0.03125,0.38,ruim
0.8436,0.06406,0.333,0.0375,0.21,bom
0.8964,1,0.85,0.05625,0.39,ruim
0.59612,1,0.81,0.97083333333333,0.69,bom
0.5043,0.43725,0.753,0.020833333333333,0.25,bom
0.37274,0.744895,0.672,0.16458333333333,0.59,ruim
0.87274,1,0.521,0.19375,0.45,ruim
0.61978,0.76627,0.943,0.25,0.36,bom
0.52888,0.69533,0.131,0.060416666666667,0.34,ruim
0.1387,0.082935,0.838,0.29583333333333,0.69,bom
0.52758,0.93713,0.656,0.20625,0.65,ruim
0.03858,0.0278,0.343,0.079166666666667,0.41,bom
0.6552,1,0.924,0.28333333333333,0.32,bom
0.61944,0.75457,0.864,0.027083333333333,0.27,bom
0.32554,0.18159,0.353,0.070833333333333,0.55,bom
0.28174,0.451445,0.241,0.083333333333333,0.47,ruim
0.12036,0.00978,0.518,0.81666666666667,0.63,bom
0.2839,0.384605,0.294,0.40833333333333,0.49,bom
0.36818,0.430275,0.691,0.033333333333333,0.32,bom
0.76642,1,0.723,0.48541666666667,0.55,ruim
0.75258,0.47684,0.798,0.020833333333333,0.19,bom
0.5946,0.16931,0.14,0.13333333333333,0.28,ruim
0.26316,0.059595,0.533,0.097916666666667,0.26,bom
0.9065,1,0.299,0.29375,0.44,ruim
0.74556,0.34249,0.799,0.39583333333333,0.64,bom
0.41904,0.52591,0.336,0.64583333333333,0.65,bom
0.76552,1,0.738,0.060416666666667,0.33,ruim
0.9384,1,0.524,0.0020833333333333,0.21,ruim
0.90692,1,0.815,0.26458333333333,0.58,ruim
0.589,0.92584,0.974,0.0375,0.53,bom
0.94998,1,0.974,0.75208333333333,0.57,bom
0.2783,0.27724,0.387,0.37916666666667,0.45,bom
0.6774,0.486675,0.533,0.097916666666667,0.45,bom
0.56342,0.730355,0.304,0.67708333333333,0.55,bom
0.07458,0.03195,0.56,0.27708333333333,0.31,bom
0.71468,0.705415,0.298,0.84583333333333,0.65,bom
0.6915,1,0.859,0.0375,0.3,ruim
0.12154,0.081555,0.294,0.41041666666667,0.35,bom
0.53268,1,0.862,0.095833333333333,0.25,ruim
0.26702,0.39462,0.923,0.44375,0.39,bom
0.29306,0.71633,0.74,0.03125,0.2,ruim
0.9251,0.92717,0.793,0.24166666666667,0.38,bom
0.97046,1,0.518,0.28125,0.37,ruim
0.81986,1,0.526,0.072916666666667,0.3,ruim
0.21606,0.28813,0.377,0.375,0.47,bom
0.0344,0.02824,0.684,0.085416666666667,0.23,bom
0.4771,1,0.183,0.14791666666667,0.27,ruim
0.42882,0.049905,0.26,0.00625,0.54,ruim
0.46536,1,0.128,0.39166666666667,0.36,ruim
0.2224,0.455495,0.408,0.26041666666667,0.33,ruim
0.74988,0.5703,0.983,0.00625,0.29,bom
0.77994,0.98638,0.816,0.32083333333333,0.54,bom
0.95038,0.213005,0.969,0.425,0.37,bom
0.64252,0.542545,0.51,0.24166666666667,0.54,bom
0.50262,0.671505,0.638,0.12708333333333,0.39,ruim
0.7629,1,0.263,0.2125,0.41,ruim
0.10098,0.021985,0.554,0.0875,0.4,bom
0.08226,0.11367,0.705,0.125,0.24,bom
0.24346,0.029925,0.783,0.57916666666667,0.5,bom
0.35662,0.46489,0.645,0.64166666666667,0.52,bom
0.59938,0.68147,0.612,0.67708333333333,0.63,bom
0.82518,1,0.128,0.23958333333333,0.64,ruim
0.41098,0.459095,0.602,0.054166666666667,0.29,bom
0.31324,0.074425,0.812,0.2125,0.32,bom
0.79622,1,0.869,0.65625,0.6,ruim
0.6089,1,0.915,0.23125,0.29,ruim
0.33484,0.500905,0.754,0.3,0.39,bom
0.71302,0.96632,0.416,0.37291666666667,0.61,ruim
0.9845,0.631185,0.859,0.16041666666667,0.65,bom
0.17278,0.042715,0.568,0.11041666666667,0.28,bom
0.17902,0.37499,0.668,0.76875,0.66,bom
0.82188,0.523735,0.789,0.83333333333333,0.59,bom
0.71136,0.129385,0.263,0.94375,0.59,bom
0.81076,1,0.202,0.6875,0.66,ruim
0.65872,0.569425,0.158,0.33125,0.37,ruim
0.49712,0.491035,0.345,0.425,0.66,bom
0.8112,1,0.817,0.21458333333333,0.59,ruim
0.36526,0.38936,0.835,0.79166666666667,0.69,bom
0.18524,0.047005,0.108,0.14375,0.51,ruim
0.53648,0.43571,0.242,0.23958333333333,0.51,ruim
0.3271,0.138465,0.224,0.16458333333333,0.26,ruim
0.8806,0.282415,0.799,0.060416666666667,0.28,bom
0.1086,0.05515,0.513,0.020833333333333,0.22,bom
0.37024,0.32632,0.944,0.35,0.41,bom
0.42668,0.628535,0.594,0.38958333333333,0.4,bom
0.8959,0.48043,0.764,0.1,0.26,bom
0.25544,0.3042,0.532,0.44583333333333,0.41,bom
0.2921,0.37097,0.927,0.26666666666667,0.32,bom
0.88582,1,0.809,0.025,0.2,ruim
0.89684,1,0.487,0.36666666666667,0.42,ruim
0.68554,1,0.269,0.0875,0.35,ruim
0.13426,0.022815,0.688,0.45625,0.42,bom
0.17284,0.266715,0.367,0.39791666666667,0.45,bom
0.08198,0.0124,0.888,0.10208333333333,0.51,bom
0.61764,1,0.231,0.079166666666667,0.6,ruim
0.50532,0.618705,0.794,0.4,0.37,bom
0.50144,1,0.311,0.14791666666667,0.7,ruim
0.25516,0.406655,0.989,0.033333333333333,0.25,bom
0.13526,0.12634,0.282,0.24166666666667,0.42,bom
0.34322,0.51723,0.259,0.43125,0.67,ruim
0.52346,0.468025,0.376,0.57708333333333,0.62,bom
0.50002,0.42611,0.606,0.20208333333333,0.37,bom
0.73504,0.63444,0.377,0.33125,0.34,bom
0.4368,1,0.807,0.14166666666667,0.34,ruim
0.91996,0.98478,0.51,0.71875,0.65,bom
0.77528,0.981,0.165,0.94583333333333,0.69,bom
0.46036,0.861445,0.53,0.12916666666667,0.6,ruim
0.03368,0.01105,0.401,0.014583333333333,0.2,bom
0.5706,1,0.654,0.83958333333333,0.6,bom
0.69496,1,0.68,0.62708333333333,0.47,ruim
0.06432,0.03999,0.648,0.58541666666667,0.42,bom
0.94042,0.90567,0.576,0.10208333333333,0.41,ruim
0.1769,0.120175,0.186,0.7875,0.52,bom
0.09786,0.173055,0.4,0.26875,0.41,bom
0.33374,0.62992,0.34,0.027083333333333,0.22,ruim
0.53782,0.735615,0.594,0.51875,0.58,bom
0.68218,0.25725,0.407,0.0875,0.33,bom
0.92414,1,0.55,0.03125,0.25,ruim
0.88468,1,0.631,0.029166666666667,0.2,ruim
0.18852,0.022325,0.989,0.67916666666667,0.46,bom
0.76862,1,0.404,0.18541666666667,0.36,ruim
0.92612,0.47123,0.886,0.34583333333333,0.56,bom
0.55992,0.272375,0.225,0.49791666666667,0.53,bom
0.55068,0.042125,0.384,0.28541666666667,0.58,bom
0.85958,1,0.777,0.37708333333333,0.46,ruim
0.10532,0.136595,0.543,0.22083333333333,0.33,bom
0.34088,0.045175,0.919,0.041666666666667,0.2,bom
0.75874,1,0.559,0.029166666666667,0.23,ruim
0.96532,1,0.545,0.68333333333333,0.47,ruim
0.69034,0.459745,0.424,0.14375,0.49,bom
0.48086,0.012215,0.498,0.29375,0.48,bom
0.15574,0.10797,0.411,0.085416666666667,0.32,bom
0.85594,1,0.66,0.05625,0.33,ruim
0.97352,1,0.825,0.14791666666667,0.41,ruim
0.7627,1,0.445,0.08125,0.29,ruim
0.06414,0.16013,0.925,0.25208333333333,0.67,bom
0.14888,0.133455,0.705,0.88333333333333,0.55,bom
0.88502,1,0.548,0.079166666666667,0.62,ruim
0.37824,0.629635,0.361,0.033333333333333,0.2,ruim
0.74144,0.780485,0.997,0.68541666666667,0.46,bom
0.70746,1,0.937,0.0375,0.25,ruim
0.66518,0.186765,0.342,0.37083333333333,0.46,bom
0.09782,0.23698,0.583,0,0.18,bom
0.51624,1,0.728,0.26666666666667,0.7,ruim
0.0374,0.07767,0.988,0.045833333333333,0.49,bom
0.54628,0.012365,0.259,0.064583333333333,0.32,bom
0.35388,0.561185,0.801,0.0083333333333333,0.26,bom
0.4665,0.759015,0.707,0.26666666666667,0.55,bom
0.18188,0.382555,0.391,0.33958333333333,0.64,bom
0.56294,0.416325,0.372,0.13541666666667,0.27,ruim
0.19236,0.02565,0.963,0.014583333333333,0.56,bom
0.31498,0.648405,0.413,0.08125,0.54,ruim
0.38752,0.3693,0.236,0.60416666666667,0.65,bom
0.77136,0.025825,0.216,0.058333333333333,0.27,bom
0.5121,1,0.525,0.03125,0.24,ruim
0.21082,0.48771,0.128,0.94791666666667,0.56,bom
0.70556,1,0.487,0.48958333333333,0.46,ruim
0.37434,0.001745,0.363,0.68541666666667,0.54,bom
0.53688,0.6725,0.642,0.86041666666667,0.53,bom
0.12898,0.14621,0.556,0,0.18,bom
0.16666,0.215725,0.652,0.016666666666667,0.32,bom
0.1315,0.174365,0.589,0.35208333333333,0.56,bom
0.8682,0.77555,0.542,0.60625,0.6,bom
0.4983,0.91124,0.644,0.016666666666667,0.27,ruim
0.50208,0.753045,0.174,0.091666666666667,0.29,ruim
0.25854,0.50126,0.249,0.4625,0.4,ruim
0.08642,0.10572,0.778,0.15208333333333,0.26,bom
0.571,0.27042,0.28,0.17916666666667,0.4,bom
0.19372,0.4752,0.844,0.59791666666667,0.67,bom
0.30094,0.71991,0.243,0.50208333333333,0.68,ruim
0.46304,0.520575,0.282,0.035416666666667,0.64,ruim
0.59756,0.053175,0.287,0,0.18,bom
0.23146,0.46158,0.463,0.045833333333333,0.24,ruim
0.44946,0.4948,0.747,0.26875,0.59,bom
0.8339,1,0.634,0.3375,0.64,ruim
0.95818,0.84042,0.199,0.18125,0.33,ruim
0.08466,0.103705,0.26,0.31041666666667,0.34,bom
0.81554,0.44035,0.454,0.99583333333333,0.59,bom
0.54848,1,0.904,0.0083333333333333,0.21,ruim
0.31688,0.52098,0.249,0.32083333333333,0.31,ruim
0.5007,1,0.154,0.20625,0.7,ruim
0.04996,0.083405,0.397,0.48125,0.48,bom
0.93816,1,0.536,0.93333333333333,0.62,ruim
0.96776,1,0.676,0.18125,0.36,ruim
0.26564,0.24867,0.622,0.2125,0.5,bom
0.4162,0.69777,0.167,0.23958333333333,0.3,ruim
0.69872,1,0.384,0.08125,0.22,ruim
0.5493,1,0.62,0.45833333333333,0.39,ruim
0.58608,0.878575,0.447,0.45833333333333,0.39,ruim
0.6491,1,0.586,0.46666666666667,0.54,ruim
0.15262,0.174405,0.904,0.61041666666667,0.44,bom
0.87742,0.378255,0.131,0.13958333333333,0.45,ruim
0.49704,1,0.115,0.20833333333333,0.27,ruim
0.72474,0.935585,0.245,0.62291666666667,0.63,ruim
0.75712,0.452,0.516,0.2,0.42,bom
0.57992,0.176775,0.824,0.59791666666667,0.67,bom
0.20986,0.083845,0.976,0.052083333333333,0.36,bom
0.14474,0.300315,0.34,0.18958333333333,0.41,ruim
0.54828,1,0.715,0.46041666666667,0.47,ruim
0.8533,1,0.116,0.33541666666667,0.57,ruim
0.7445,0.67246,0.787,0.49791666666667,0.45,bom
0.17788,0.256315,0.349,0.79791666666667,0.69,bom
0.31692,0.341845,0.966,0.52916666666667,0.55,bom
0.68818,1,0.711,0.31041666666667,0.55,ruim
0.45918,0.64056,0.812,0.010416666666667,0.22,bom
0.7538,1,0.234,0.00625,0.62,ruim
0.2719,0.281805,0.785,0.43333333333333,0.49,bom
0.07832,0.03824,0.11,0.53541666666667,0.55,bom
0.35814,0.12335,0.186,0.17708333333333,0.26,ruim
0.48816,0.28227,0.645,0.87083333333333,0.57,bom
0.36652,0.085195,0.816,0.69375,0.63,bom
0.31544,0.12271,0.51,0.68958333333333,0.66,bom
0.25454,0.40203,0.912,0.0125,0.24,bom
0.67784,0.27321,0.401,0.25416666666667,0.49,bom
0.55052,1,0.708,0.05,0.22,ruim
0.90414,1,0.972,0.30208333333333,0.49,ruim
0.53164,1,0.623,0.69583333333333,0.69,ruim
0.10016,0.06534,0.28,0.16875,0.31,bom
0.49666,0.01677,0.402,0.34166666666667,0.36,bom
0.06566,0.10639,0.331,0.48541666666667,0.53,bom
0.25202,0.24142,0.487,0.36458333333333,0.54,bom
0.3923,0.02922,0.432,0.47083333333333,0.51,bom
0.5394,0.21077,0.615,0.045833333333333,0.37,bom
0.54182,1,0.602,0.00625,0.31,ruim
0.41212,0.123615,0.688,0.62916666666667,0.58,bom
0.08056,0.11549,0.828,0.2125,0.27,bom
0.21044,0.239395,0.428,0.060416666666667,0.29,ruim
0.95732,0.64744,0.804,0.089583333333333,0.53,bom
0.20788,0.25694,0.922,0.0083333333333333,0.29,bom
0.19262,0.45561,0.834,0.47083333333333,0.65,bom
0.97998,1,0.248,0.22916666666667,0.41,ruim
0.15764,0.310905,0.999,0.10416666666667,0.31,bom
0.61312,0.829855,0.669,0.060416666666667,0.22,ruim
0.69694,1,0.4,0.15,0.24,ruim
0.25036,0.265195,0.869,0.21875,0.62,bom
0.59932,1,0.95,0.12916666666667,0.31,ruim
0.86896,1,0.171,0.19166666666667,0.38,ruim
0.48502,0.22168,0.736,0.27083333333333,0.39,bom
0.62768,0.404325,0.975,0.45208333333333,0.37,bom
0.47616,0.4042,0.916,0.29166666666667,0.34,bom
0.47924,1,0.143,0.1,0.46,ruim
0.12184,0.01882,0.734,0.20625,0.63,bom
0.96722,0.414945,0.644,0.079166666666667,0.22,bom
0.76078,0.018265,0.673,0.41666666666667,0.59,bom
0.5491,0.0238,0.336,0.35625,0.51,bom
0.57728,1,0.298,0.49583333333333,0.42,ruim
0.08926,0.21165,0.345,0.99791666666667,0.61,bom
0.5399,0.28755,0.697,0.22083333333333,0.45,bom
0.11356,0.137375,0.315,0.66875,0.48,bom
0.51814,0.1052,0.359,0.072916666666667,0.22,bom
0.58078,0.60428,0.159,0.96875,0.65,bom
0.5,0.939125,0.662,0,0.18,ruim
0.86276,1,0.702,0.12708333333333,0.67,ruim
0.64586,1,0.984,0.045833333333333,0.26,bom
0.246,0.43014,0.63,0.05625,0.35,bom
0.83844,1,0.197,0.24375,0.32,ruim
0.94142,0.416195,0.468,0.029166666666667,0.2,bom
0.20434,0.4169,0.656,0.20833333333333,0.49,bom
0.89874,1,0.321,0.38958333333333,0.48,ruim
0.95088,0.044445,0.419,0,0.18,bom
0.62314,0.89482,0.873,0.35208333333333,0.52,bom
0.08084,0.198025,0.369,0.40416666666667,0.41,bom
0.89168,1,0.199,0.88958333333333,0.57,ruim
0.41644,0.65395,0.581,0.66458333333333,0.59,bom
0.3282,0.73902,0.224,0.085416666666667,0.29,ruim
0.0658,0.097025,0.663,0.033333333333333,0.31,bom
0.20052,0.0686,0.789,0.96875,0.66,bom
0.97218,1,0.509,0.22916666666667,0.69,ruim
0.4676,1,1,0.58125,0.64,bom
0.70752,0.73303,0.734,0.9125,0.63,bom
0.91666,1,0.567,0.16666666666667,0.29,ruim
0.13978,0.12877,0.559,0.46875,0.5,bom
0.93716,1,0.212,0.12916666666667,0.25,ruim
0.48618,0.043025,0.2,0.13125,0.34,bom
0.20208,0.346845,0.45,0.79166666666667,0.64,bom
0.47216,0.193355,0.813,0.17083333333333,0.52,bom
0.69894,0.672985,0.572,0.32916666666667,0.32,bom
0.40888,0.12517,0.171,0.00625,0.34,ruim
0.05944,0.07588,0.606,0.45625,0.56,bom
0.44656,0.017255,0.275,0.90208333333333,0.69,bom
0.25798,0.135465,0.104,0.52916666666667,0.65,bom
0.37178,0.41338,0.256,0.16875,0.62,ruim
0.67456,1,0.427,0.43125,0.48,ruim
0.85512,1,0.989,0.75625,0.61,bom
0.40392,0.57852,0.985,0.38541666666667,0.56,bom
0.04532,0.034295,0.115,0.45208333333333,0.4,bom
0.10548,0.11026,0.994,0.26041666666667,0.33,bom
0.81508,1,0.232,0.039583333333333,0.31,ruim
0.65802,0.21229,0.97,0.54166666666667,0.54,bom
0.80852,0.634645,0.904,0.04375,0.35,bom
0.45376,0.353265,0.494,0.08125,0.26,bom
0.39746,0.25784,0.375,0.60833333333333,0.51,bom
0.66908,0.620495,0.362,0.014583333333333,0.2,ruim
0.15712,0.065385,0.823,0.63958333333333,0.47,bom
0.19186,0.184795,0.575,0.029166666666667,0.66,bom
0.0463,0.07594,0.795,0.066666666666667,0.27,bom
0.63632,0.97114,0.358,0.84375,0.54,bom
0.2079,0.45747,0.427,0.054166666666667,0.4,ruim
0.96302,1,0.818,0.29583333333333,0.39,ruim
0.56792,1,0.866,0.6,0.59,bom
0.20352,0.340895,0.548,0.39166666666667,0.58,bom
0.6854,1,0.161,0.091666666666667,0.23,ruim
0.8343,0.729525,0.208,0.17083333333333,0.44,ruim
0.10412,0.170095,0.625,0.7875,0.51,bom
0.18876,0.140705,0.585,0.10833333333333,0.25,bom
0.30802,0.42587,0.438,0.12291666666667,0.23,ruim
0.8987,1,0.255,0.045833333333333,0.26,ruim
0.42844,0.397945,0.516,0.38958333333333,0.57,bom
0.2401,0.188215,0.206,0.15416666666667,0.52,ruim
0.926,1,0.953,0.50833333333333,0.61,ruim
0.12774,0.062405,0.232,0.19583333333333,0.26,ruim
0.356,0.45434,0.869,0.095833333333333,0.56,bom
0.97978,1,0.62,0.0041666666666667,0.4,ruim
0.86898,0.747755,0.784,0.2125,0.55,bom
0.91582,0.214165,0.337,0.097916666666667,0.42,bom
0.92854,0.18414,0.969,0.35833333333333,0.69,bom
